@relation spanish

@attribute one {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute two {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute thr {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute fou {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute fiv {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute six {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute sev {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute eig {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute nin {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute ten {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute ele {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}
@attribute twe {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}

@attribute class {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6}


@data
m,a,r,i,t,a,l,_,s,t,a,t,t
m,a,r,k,_,_,_,_,_,_,_,_,t
m,a,r,k,e,r,_,_,_,_,_,_,t
m,a,r,k,e,t,_,_,_,_,_,_,r
m,a,r,k,e,t,_,_,_,_,_,_,r
m,a,r,m,a,l,a,d,e,_,_,_,r
m,a,r,r,i,a,g,e,_,_,_,_,t
m,a,r,r,i,e,d,_,_,_,_,_,s
m,a,r,r,y,_,_,_,_,_,_,_,s
m,a,s,h,e,d,_,p,o,t,a,t,r
m,a,s,o,n,_,_,_,_,_,_,_,n
m,a,s,s,a,g,e,_,_,_,_,_,s
m,a,s,t,e,r,m,i,n,d,_,_,r
m,a,t,_,_,_,_,_,_,_,_,_,t
m,a,t,c,h,_,_,_,_,_,_,_,r
m,a,t,c,h,_,_,_,_,_,_,_,u
m,a,t,c,h,e,s,_,_,_,_,_,r
m,a,t,e,r,i,a,l,_,_,_,_,j
m,a,t,h,_,_,_,_,_,_,_,_,t
m,a,t,t,e,r,_,_,_,_,_,_,u
m,a,t,t,r,e,s,s,_,_,_,_,l
m,a,t,u,r,e,_,_,_,_,_,_,d
m,a,x,i,m,u,m,_,_,_,_,_,x
m,a,y,_,_,_,_,_,_,_,_,_,y
m,a,y,_,_,_,_,_,_,_,_,_,l
m,a,y,b,e,_,_,_,_,_,_,_,l
m,a,y,o,n,n,a,i,s,e,_,_,y
m,e,_,_,_,_,_,_,_,_,_,_,_
m,e,a,d,o,w,_,_,_,_,_,_,a
m,e,a,l,_,_,_,_,_,_,_,_,m
m,e,a,n,_,_,_,_,_,_,_,_,l
m,e,a,n,_,_,_,_,_,_,_,_,g
m,e,a,n,i,n,g,_,_,_,_,_,g
m,e,a,n,s,_,_,_,_,_,_,_,d
m,e,a,s,u,r,e,_,_,_,_,_,d
m,e,a,s,u,r,e,m,e,n,t,s,d
m,e,a,s,u,r,i,n,g,_,t,a,n
m,e,a,t,_,_,_,_,_,_,_,_,r
m,e,a,t,_,s,h,o,p,_,_,_,r
m,e,c,h,a,n,i,c,_,_,_,_,c
m,e,d,a,l,_,_,_,_,_,_,_,d
m,e,d,i,c,a,l,_,_,_,_,_,d
m,e,d,i,c,i,n,e,_,_,_,_,d
m,e,d,i,c,i,n,e,_,c,a,b,t
m,e,d,i,t,a,t,i,o,n,_,_,d
m,e,d,i,u,m,_,_,_,_,_,_,d
m,e,e,t,_,_,_,_,_,_,_,_,c
m,e,e,t,i,n,g,_,_,_,_,_,u
m,e,l,o,n,_,_,_,_,_,_,_,l
m,e,l,t,_,_,_,_,_,_,_,_,l
m,e,m,b,e,r,_,_,_,_,_,_,c
m,e,m,b,e,r,s,h,i,p,_,_,i
m,e,m,o,r,i,z,e,_,_,_,_,r
m,e,m,o,r,y,_,_,_,_,_,_,m
m,e,n,d,_,_,_,_,_,_,_,_,r
m,e,n,s,_,r,o,o,m,_,_,_,p
m,e,n,t,a,l,i,t,y,_,_,_,n
m,e,n,t,i,o,n,_,_,_,_,_,n
m,e,n,u,_,_,_,_,_,_,_,_,n
m,e,r,c,h,a,n,d,i,s,e,_,r
m,e,r,c,y,_,_,_,_,_,_,_,m
m,e,r,r,y,_,c,h,r,i,s,t,l
m,e,s,s,_,_,_,_,_,_,_,_,s
m,e,s,s,a,g,e,_,_,_,_,_,n
m,e,t,a,l,_,_,_,_,_,_,_,t
m,e,t,a,l,_,d,e,t,e,c,t,t
m,e,t,e,o,r,i,t,e,_,_,_,t
m,e,t,h,o,d,_,_,_,_,_,_,t
m,e,x,i,c,o,_,_,_,_,_,_,x
m,i,c,r,o,p,h,o,n,e,_,_,c
m,i,c,r,o,w,a,v,e,_,_,_,r
m,i,d,d,a,y,_,_,_,_,_,_,d
m,i,d,d,l,e,_,_,_,_,_,_,_
m,i,d,g,e,t,_,_,_,_,_,_,a
m,i,d,n,i,g,h,t,_,_,_,_,d
m,i,k,e,_,_,_,_,_,_,_,_,c
m,i,l,d,e,w,_,_,_,_,_,_,h
m,i,l,i,t,a,r,y,_,_,_,_,0
m,i,l,k,_,_,_,_,_,_,_,_,c
m,i,l,l,_,_,_,_,_,_,_,_,l
m,i,l,l,i,o,n,_,_,_,_,_,l
m,i,n,d,_,_,_,_,_,_,_,_,n
m,i,n,d,_,_,_,_,_,_,_,_,p
m,i,n,e,_,_,_,_,_,_,_,_,n
m,i,n,e,r,a,l,_,_,_,_,_,n
m,i,n,e,r,a,l,_,w,a,t,e,u
m,i,n,i,m,u,m,_,_,_,_,_,n
m,i,n,i,s,t,e,r,_,_,_,_,n
m,i,n,o,r,i,t,y,_,_,_,_,n
m,i,n,t,_,_,_,_,_,_,_,_,n
m,i,n,u,s,_,_,_,_,_,_,_,n
m,i,n,u,t,e,_,_,_,_,_,_,n
m,i,r,a,c,l,e,_,_,_,_,_,l
m,i,r,r,o,r,_,_,_,_,_,_,p
m,i,s,e,r,_,_,_,_,_,_,_,a
m,i,s,l,e,a,d,_,_,_,_,_,g
m,i,s,p,r,o,n,o,u,n,c,e,o
m,i,s,s,_,_,_,_,_,_,_,_,2
m,i,s,s,_,_,_,_,_,_,_,_,t
m,i,s,s,i,l,e,_,_,_,_,_,s
m,i,s,s,i,n,g,_,_,_,_,_,r
m,i,s,s,i,o,n,_,_,_,_,_,s
m,i,s,s,p,e,l,l,_,_,_,_,c
m,i,s,t,a,k,e,_,_,_,_,_,r
m,i,s,t,y,_,_,_,_,_,_,_,y
m,i,s,u,n,d,e,r,s,t,a,n,t
m,i,s,u,n,d,e,r,s,t,a,n,u
m,i,x,_,_,_,_,_,_,_,_,_,z
m,i,x,_,u,p,_,_,_,_,_,_,n
m,i,x,e,r,_,_,_,_,_,_,_,t
m,i,x,t,u,r,e,_,_,_,_,_,z
m,o,b,i,l,e,_,_,_,_,_,_,v
m,o,d,e,l,_,_,_,_,_,_,_,d
m,o,d,e,r,n,_,_,_,_,_,_,d
m,o,d,e,s,t,_,_,_,_,_,_,d
m,o,d,i,f,y,_,_,_,_,_,_,d
m,o,i,s,t,u,r,i,z,e,r,_,c
m,o,l,a,r,_,_,_,_,_,_,_,e
m,o,l,d,_,_,_,_,_,_,_,_,h
m,o,l,e,_,_,_,_,_,_,_,_,n
m,o,m,e,n,t,_,_,_,_,_,_,m
m,o,n,d,a,y,_,_,_,_,_,_,n
m,o,n,e,y,_,_,_,_,_,_,_,n
m,o,n,i,t,o,r,_,_,_,_,_,n
m,o,n,k,_,_,_,_,_,_,_,_,n
m,o,n,k,e,y,_,_,_,_,_,_,n
m,o,n,s,t,e,r,_,_,_,_,_,n
m,o,n,t,h,_,_,_,_,_,_,_,s
m,o,n,u,m,e,n,t,_,_,_,_,n
m,o,o,d,_,_,_,_,_,_,_,_,m
m,o,o,d,y,_,_,_,_,_,_,_,_
m,o,o,n,_,_,_,_,_,_,_,_,n
m,o,o,s,e,_,_,_,_,_,_,_,c
m,o,p,_,_,_,_,_,_,_,_,_,e
m,o,r,a,l,_,_,_,_,_,_,_,r
m,o,r,e,_,_,_,_,_,_,_,_,s
m,o,r,e,_,_,_,_,_,_,_,_,s
m,o,r,e,o,v,e,r,_,_,_,_,e
m,o,r,n,i,n,g,_,_,_,_,_,2
m,o,r,t,g,a,g,e,_,_,_,_,p
m,o,s,l,e,m,_,_,_,_,_,_,s
m,o,s,q,u,e,_,_,_,_,_,_,z
m,o,s,q,u,i,t,o,_,_,_,_,s
m,o,s,t,_,_,_,_,_,_,_,_,s
m,o,s,t,_,o,f,_,_,_,_,_,y
m,o,t,h,_,_,_,_,_,_,_,_,r
m,o,t,h,e,r,_,_,_,_,_,_,d
m,o,t,i,v,e,_,_,_,_,_,_,t
m,o,t,o,r,c,y,c,l,e,_,_,t
m,o,t,o,r,w,a,y,_,_,_,_,t
m,o,t,t,o,_,_,_,_,_,_,_,m
m,o,u,n,t,a,i,n,_,_,_,_,n
m,o,u,s,e,_,_,_,_,_,_,_,t
m,o,u,s,t,a,c,h,e,_,_,_,g
m,o,u,t,h,_,_,_,_,_,_,_,c
m,o,v,e,_,_,_,_,_,_,_,_,v
m,o,v,i,e,_,_,_,_,_,_,_,l
m,o,v,i,e,s,_,_,_,_,_,_,n
m,o,w,_,_,_,_,_,_,_,_,_,r
m,r,_,_,_,_,_,_,_,_,_,_,2
m,r,s,_,_,_,_,_,_,_,_,_,2
m,s,_,_,_,_,_,_,_,_,_,_,2
m,u,c,h,_,_,_,_,_,_,_,_,c
m,u,c,u,s,_,_,_,_,_,_,_,c
m,u,d,_,_,_,_,_,_,_,_,_,r
m,u,d,d,y,_,_,_,_,_,_,_,r
m,u,f,f,i,n,_,_,_,_,_,_,g
m,u,l,e,_,_,_,_,_,_,_,_,l
m,u,l,t,i,l,i,n,g,u,a,l,l
m,u,l,t,i,p,l,y,_,_,_,_,l
m,u,m,b,l,e,_,_,_,_,_,_,r
m,u,r,d,e,r,_,_,_,_,_,_,e
m,u,r,d,e,r,_,_,_,_,_,_,e
m,u,r,d,e,r,e,r,_,_,_,_,e
m,u,s,c,l,e,_,_,_,_,_,_,s
m,u,s,e,u,m,_,_,_,_,_,_,s
m,u,s,h,r,o,o,m,s,_,_,_,a
m,u,s,i,c,_,_,_,_,_,_,_,s
m,u,s,i,c,i,a,n,_,_,_,_,s
m,u,s,k,_,_,_,_,_,_,_,_,m
m,u,s,l,i,m,_,_,_,_,_,_,s
m,u,s,s,e,l,s,_,_,_,_,_,j
m,u,s,t,_,_,_,_,_,_,_,_,b
m,u,s,t,a,c,h,e,_,_,_,_,g
m,u,s,t,a,r,d,_,_,_,_,_,s
m,y,_,_,_,_,_,_,_,_,_,_,_
m,y,s,e,l,f,_,_,_,_,_,_,_
m,y,s,t,e,r,y,_,_,_,_,_,s
m,y,t,h,_,_,_,_,_,_,_,_,t
n,a,i,l,_,_,_,_,_,_,_,_,a
n,a,i,l,_,c,l,i,p,p,e,r,r
n,a,i,l,_,p,o,l,i,s,h,_,m
n,a,k,e,d,_,_,_,_,_,_,_,s
n,a,m,e,_,_,_,_,_,_,_,_,m
n,a,n,n,y,_,_,_,_,_,_,_,2
n,a,p,_,_,_,_,_,_,_,_,_,b
n,a,p,k,i,n,_,_,_,_,_,_,r
n,a,r,r,o,w,_,_,_,_,_,_,t
n,a,s,t,y,_,_,_,_,_,_,_,s
n,a,t,i,o,n,_,_,_,_,_,_,c
n,a,t,i,o,n,a,l,i,t,y,_,c
n,a,t,i,v,e,_,_,_,_,_,_,t
n,a,t,i,v,e,_,s,p,e,a,k,b
n,a,t,i,v,e,_,t,o,n,g,u,n
n,a,t,u,r,a,l,_,_,_,_,_,t
n,a,t,u,r,e,_,_,_,_,_,_,t
n,a,u,s,e,a,_,_,_,_,_,_,u
n,a,v,y,_,_,_,_,_,_,_,_,m
n,e,a,r,_,_,_,_,_,_,_,_,r
n,e,a,r,l,y,_,_,_,_,_,_,s
n,e,c,e,s,s,a,r,y,_,_,_,c
n,e,c,k,_,_,_,_,_,_,_,_,e
n,e,c,k,l,a,c,e,_,_,_,_,l
n,e,e,d,_,_,_,_,_,_,_,_,c
n,e,e,d,_,_,_,_,_,_,_,_,c
n,e,e,d,l,e,_,_,_,_,_,_,u
n,e,g,a,t,i,v,e,_,_,_,_,g
n,e,g,l,e,c,t,e,d,_,_,_,a
n,e,i,g,h,b,o,r,_,_,_,_,c
n,e,i,g,h,b,o,r,h,o,o,d,r
n,e,i,t,h,e,r,_,_,_,_,_,m
n,e,i,t,h,e,r,_,_,_,_,_,_
n,e,p,h,e,w,_,_,_,_,_,_,b
n,e,r,v,e,_,_,_,_,_,_,_,r
n,e,r,v,o,u,s,_,_,_,_,_,r
n,e,s,t,_,_,_,_,_,_,_,_,d
n,e,t,_,_,_,_,_,_,_,_,_,a
n,e,t,_,w,e,i,g,h,t,_,_,s
n,e,t,w,o,r,k,_,_,_,_,_,d
n,e,v,e,r,_,_,_,_,_,_,_,n
n,e,w,_,_,_,_,_,_,_,_,_,e
n,e,w,_,y,e,a,r,_,_,_,_,o
n,e,w,_,y,o,r,k,_,_,_,_,e
n,e,w,s,_,_,_,_,_,_,_,_,t
n,e,w,s,p,a,p,e,r,_,_,_,r
n,e,x,t,_,_,_,_,_,_,_,_,3
n,e,x,t,_,d,o,o,r,_,_,_,n
n,e,x,t,_,t,o,_,_,_,_,_,_
n,i,c,e,_,_,_,_,_,_,_,_,m
n,i,c,e,_,_,_,_,_,_,_,_,a
n,i,c,e,_,_,_,_,_,_,_,_,n
n,i,c,e,_,_,_,_,_,_,_,_,e
n,i,c,k,n,a,m,e,_,_,_,_,o
n,i,e,c,e,_,_,_,_,_,_,_,b
n,i,g,h,t,_,_,_,_,_,_,_,c
n,i,g,h,t,_,c,l,u,b,_,_,u
n,i,g,h,t,_,s,h,i,f,t,_,r
n,i,g,h,t,m,a,r,e,_,_,_,s
n,i,n,e,_,_,_,_,_,_,_,_,e
n,i,n,e,t,e,e,n,_,_,_,_,e
n,i,n,e,t,e,e,n,t,h,_,_,c
n,i,n,e,t,i,e,t,h,_,_,_,n
n,i,n,e,t,y,_,_,_,_,_,_,v
n,i,n,t,h,_,_,_,_,_,_,_,v
n,i,p,p,l,e,_,_,_,_,_,_,z
n,o,_,_,_,_,_,_,_,_,_,_,_
n,o,_,l,o,n,g,e,r,_,_,_,s
n,o,b,o,d,y,_,_,_,_,_,_,d
n,o,i,s,e,_,_,_,_,_,_,_,i
n,o,i,s,y,_,_,_,_,_,_,_,i
n,o,n,e,_,_,_,_,_,_,_,_,n
n,o,n,s,e,n,s,e,_,_,_,_,s
n,o,n,s,m,o,k,e,r,_,_,_,_
n,o,n,s,m,o,k,i,n,g,_,_,_
n,o,n,s,t,o,p,_,_,_,_,_,r
n,o,o,d,l,e,s,_,_,_,_,_,l
n,o,o,n,_,_,_,_,_,_,_,_,d
n,o,r,_,_,_,_,_,_,_,_,_,_
n,o,r,m,a,l,_,_,_,_,_,_,r
n,o,r,m,a,l,l,y,_,_,_,_,r
n,o,r,t,h,_,_,_,_,_,_,_,r
n,o,s,e,_,_,_,_,_,_,_,_,r
n,o,s,y,_,_,_,_,_,_,_,_,t
n,o,t,_,_,_,_,_,_,_,_,_,_
n,o,t,_,e,v,e,n,_,_,_,_,_
n,o,t,e,_,_,_,_,_,_,_,_,t
n,o,t,e,b,o,o,k,_,_,_,_,a
n,o,t,e,b,o,o,k,_,_,_,_,m
n,o,t,h,i,n,g,_,_,_,_,_,d
n,o,t,h,i,n,g,_,e,l,s,e,d
n,o,t,i,c,e,_,_,_,_,_,_,u
n,o,t,i,c,e,_,_,_,_,_,_,t
n,o,u,n,_,_,_,_,_,_,_,_,m
n,o,v,e,l,_,_,_,_,_,_,_,v
n,o,v,e,m,b,e,r,_,_,_,_,v
n,o,w,_,_,_,_,_,_,_,_,_,o
n,o,w,a,d,a,y,s,_,_,_,_,y
n,u,c,l,e,a,r,_,w,e,a,p,m
n,u,m,b,e,r,_,_,_,_,_,_,m
n,u,r,s,e,_,_,_,_,_,_,_,f
n,u,t,_,_,_,_,_,_,_,_,_,e
n,u,t,s,_,_,_,_,_,_,_,_,a
n,u,t,s,_,_,_,_,_,_,_,_,u
o,_,_,_,_,_,_,_,_,_,_,_,l
o,a,s,i,s,_,_,_,_,_,_,_,s
o,b,e,d,i,e,n,t,_,_,_,_,e
o,b,e,s,e,_,_,_,_,_,_,_,e
o,b,e,y,_,_,_,_,_,_,_,_,c
o,b,j,e,c,t,_,_,_,_,_,_,j
o,b,j,e,c,t,_,_,_,_,_,_,j
o,b,l,i,g,e,_,_,_,_,_,_,l
o,b,s,c,u,r,e,_,_,_,_,_,c
o,b,s,e,r,v,e,_,_,_,_,_,s
o,b,s,e,s,s,e,d,_,_,_,_,t
o,b,s,t,a,c,l,e,_,_,_,_,s
o,b,t,a,i,n,_,_,_,_,_,_,t
o,b,v,i,o,u,s,_,_,_,_,_,v
o,c,c,u,p,a,t,i,o,n,_,_,o
o,c,c,u,r,_,_,_,_,_,_,_,u
o,c,e,a,n,_,_,_,_,_,_,_,0
o,c,t,o,b,e,r,_,_,_,_,_,t
o,c,t,o,p,u,s,_,_,_,_,_,l
o,d,d,_,_,_,_,_,_,_,_,_,r
o,d,o,r,_,_,_,_,_,_,_,_,o
o,f,_,_,_,_,_,_,_,_,_,_,_
o,f,_,c,o,u,r,s,e,_,_,_,a
o,f,f,_,s,e,a,s,o,n,_,_,m
o,f,f,e,r,_,_,_,_,_,_,_,r
o,f,f,i,c,e,_,_,_,_,_,_,i
o,f,f,i,c,e,_,b,u,i,l,d,i
o,f,f,i,c,i,a,l,_,_,_,_,i
o,f,f,s,p,r,i,n,g,_,_,_,s
o,f,t,e,n,_,_,_,_,_,_,_,m
o,i,l,_,_,_,_,_,_,_,_,_,e
o,i,n,t,m,e,n,t,_,_,_,_,m
o,l,d,_,_,_,_,_,_,_,_,_,e
o,l,d,_,m,a,n,_,_,_,_,_,c
o,l,d,_,w,o,m,a,n,_,_,_,c
o,l,i,v,e,_,_,_,_,_,_,_,e
o,l,i,v,e,_,o,i,l,_,_,_,e
o,m,e,l,e,t,_,_,_,_,_,_,r
o,n,_,_,_,_,_,_,_,_,_,_,c
o,n,_,f,o,o,t,_,_,_,_,_,p
o,n,_,p,u,r,p,o,s,e,_,_,p
o,n,_,t,h,e,_,c,o,n,t,r,_
o,n,c,e,_,_,_,_,_,_,_,_,a
o,n,c,e,_,_,_,_,_,_,_,_,_
o,n,e,_,_,_,_,_,_,_,_,_,o
o,n,i,o,n,_,_,_,_,_,_,_,b
o,n,l,i,n,e,_,_,_,_,_,_,_
o,n,l,y,_,_,_,_,_,_,_,_,l
o,p,e,n,_,_,_,_,_,_,_,_,i
o,p,e,n,_,_,_,_,_,_,_,_,r
o,p,e,r,a,t,i,o,n,_,_,_,e
o,p,e,r,a,t,o,r,_,_,_,_,l
o,p,i,n,i,o,n,_,_,_,_,_,i
o,p,p,o,r,t,u,n,i,t,y,_,o
o,p,p,o,s,e,_,_,_,_,_,_,o
o,p,p,o,s,e,d,_,t,o,_,_,t
o,p,p,o,s,i,t,e,_,_,_,_,n
o,p,p,o,s,i,t,e,_,_,_,_,_
o,p,t,i,m,i,s,t,i,c,_,_,t
o,p,t,i,o,n,_,_,_,_,_,_,c
o,p,t,i,o,n,a,l,_,_,_,_,t
o,r,_,_,_,_,_,_,_,_,_,_,_
o,r,a,n,g,e,_,_,_,_,_,_,a
o,r,a,n,g,e,_,j,u,i,c,e,g
o,r,c,h,i,d,_,_,_,_,_,_,q
o,r,d,e,r,_,_,_,_,_,_,_,d
o,r,g,a,n,i,z,a,t,i,o,n,g
o,r,g,a,n,i,z,e,_,_,_,_,g
o,r,g,a,s,m,_,_,_,_,_,_,g
o,r,i,g,i,n,_,_,_,_,_,_,i
o,r,i,g,i,n,a,l,_,_,_,_,i
o,r,p,h,a,n,_,_,_,_,_,_,0
o,t,h,e,r,_,_,_,_,_,_,_,r
o,t,h,e,r,w,i,s,e,_,_,_,_
o,u,r,_,_,_,_,_,_,_,_,_,e
o,u,t,_,_,_,_,_,_,_,_,_,e
o,u,t,d,o,o,r,_,_,_,_,_,_
o,u,t,d,o,o,r,_,m,a,r,k,r
o,u,t,p,u,t,_,_,_,_,_,_,l
o,u,t,s,i,d,e,_,_,_,_,_,e
o,v,e,n,_,_,_,_,_,_,_,_,r
o,v,e,r,_,_,_,_,_,_,_,_,c
o,v,e,r,_,t,h,e,r,e,_,_,l
o,v,e,r,a,l,l,s,_,_,_,_,e
o,v,e,r,c,o,a,t,_,_,_,_,b
o,v,e,r,c,o,m,e,_,_,_,_,p
o,v,e,r,l,o,o,k,_,_,_,_,s
o,v,e,r,s,e,a,s,_,_,_,_,_
o,v,e,r,s,t,a,t,e,_,_,_,a
o,v,e,r,t,h,r,o,w,_,_,_,r
o,w,e,_,_,_,_,_,_,_,_,_,b
o,w,l,_,_,_,_,_,_,_,_,_,h
o,w,n,_,_,_,_,_,_,_,_,_,s
o,w,n,e,r,_,_,_,_,_,_,_,o
o,x,_,_,_,_,_,_,_,_,_,_,e
o,x,y,g,e,n,_,_,_,_,_,_,4
o,y,s,t,e,r,_,_,_,_,_,_,t
p,a,c,i,f,i,e,r,_,_,_,_,u
p,a,c,k,_,_,_,_,_,_,_,_,c
p,a,c,k,a,g,e,_,_,_,_,_,q
p,a,c,k,a,g,e,_,t,o,u,r,a
p,a,d,l,o,c,k,_,_,_,_,_,n
p,a,g,a,n,_,_,_,_,_,_,_,g
p,a,g,e,_,_,_,_,_,_,_,_,g
p,a,i,d,_,_,_,_,_,_,_,_,g
p,a,i,n,_,_,_,_,_,_,_,_,l
p,a,i,n,f,u,l,_,_,_,_,_,l
p,a,i,n,t,_,_,_,_,_,_,_,n
p,a,i,n,t,_,_,_,_,_,_,_,n
p,a,i,n,t,e,r,_,_,_,_,_,n
p,a,i,n,t,i,n,g,_,_,_,_,n
p,a,i,r,_,_,_,_,_,_,_,_,r
p,a,j,a,m,a,s,_,_,_,_,_,j
p,a,l,a,c,e,_,_,_,_,_,_,l
p,a,l,e,_,_,_,_,_,_,_,_,l
p,a,l,m,_,_,_,_,_,_,_,_,l
p,a,n,_,_,_,_,_,_,_,_,_,c
p,a,n,t,i,e,s,_,_,_,_,_,n
p,a,n,t,i,e,s,_,_,_,_,_,l
p,a,n,t,s,_,_,_,_,_,_,_,n
p,a,n,t,y,h,o,s,e,_,_,_,n
p,a,p,a,y,a,_,_,_,_,_,_,p
p,a,p,e,r,_,_,_,_,_,_,_,p
p,a,p,e,r,_,s,t,o,r,e,_,p
p,a,r,a,c,h,u,t,e,_,_,_,r
p,a,r,a,d,i,s,e,_,_,_,_,r
p,a,r,a,l,l,e,l,_,_,_,_,r
p,a,r,a,m,e,d,i,c,_,_,_,r
p,a,r,a,n,o,i,d,_,_,_,_,r
p,a,r,a,s,o,l,_,_,_,_,_,m
p,a,r,d,o,n,_,_,_,_,_,_,r
p,a,r,d,o,n,_,m,e,_,_,_,r
p,a,r,e,n,t,s,_,_,_,_,_,d
p,a,r,k,_,_,_,_,_,_,_,_,a
p,a,r,k,i,n,g,_,l,o,t,_,a
p,a,r,r,o,t,_,_,_,_,_,_,r
p,a,r,s,l,e,y,_,_,_,_,_,r
p,a,r,t,_,_,_,_,_,_,_,_,r
p,a,r,t,i,c,i,p,a,t,e,_,r
p,a,r,t,i,c,l,e,_,_,_,_,r
p,a,r,t,n,e,r,_,_,_,_,_,c
p,a,r,t,y,_,_,_,_,_,_,_,e
p,a,r,t,y,_,_,_,_,_,_,_,c
p,a,s,s,_,_,_,_,_,_,_,_,s
p,a,s,s,_,_,_,_,_,_,_,_,r
p,a,s,s,e,n,g,e,r,s,_,_,s
p,a,s,s,i,o,n,_,_,_,_,_,s
p,a,s,s,p,o,r,t,_,_,_,_,s
p,a,s,s,w,o,r,d,_,_,_,_,n
p,a,s,t,_,_,_,_,_,_,_,_,s
p,a,s,t,_,_,_,_,_,_,_,_,s
p,a,s,t,a,_,_,_,_,_,_,_,s
p,a,s,t,i,m,e,_,_,_,_,_,s
p,a,s,t,r,y,_,s,h,o,p,_,s
p,a,t,h,_,_,_,_,_,_,_,_,m
p,a,t,i,e,n,t,_,_,_,_,_,c
p,a,t,r,o,l,_,_,_,_,_,_,t
p,a,y,_,_,_,_,_,_,_,_,_,l
p,a,y,_,_,_,_,_,_,_,_,_,g
p,a,y,_,b,a,c,k,_,_,_,_,v
p,a,y,_,c,h,e,c,k,_,_,_,e
p,a,y,m,e,n,t,_,_,_,_,_,g
p,e,a,c,e,_,_,_,_,_,_,_,z
p,e,a,c,h,_,_,_,_,_,_,_,l
p,e,a,n,u,t,_,_,_,_,_,_,c
p,e,a,r,_,_,_,_,_,_,_,_,r
p,e,a,s,_,_,_,_,_,_,_,_,i
p,e,d,a,l,_,_,_,_,_,_,_,d
p,e,e,l,_,_,_,_,_,_,_,_,l
p,e,n,_,_,_,_,_,_,_,_,_,u
p,e,n,_,p,a,l,_,_,_,_,_,i
p,e,n,c,i,l,_,_,_,_,_,_,p
p,e,n,i,n,s,u,l,a,_,_,_,n
p,e,n,i,s,_,_,_,_,_,_,_,n
p,e,n,n,i,l,e,s,s,_,_,_,n
p,e,n,n,y,_,_,_,_,_,_,_,n
p,e,o,p,l,e,_,_,_,_,_,_,n
p,e,p,p,e,r,_,_,_,_,_,_,m
p,e,p,p,e,r,_,s,h,a,k,e,m
p,e,r,c,e,n,t,_,_,_,_,_,r
p,e,r,c,e,n,t,a,g,e,_,_,r
p,e,r,f,e,c,t,_,_,_,_,_,r
p,e,r,f,o,r,m,a,n,c,e,_,p
p,e,r,f,u,m,e,_,_,_,_,_,r
p,e,r,h,a,p,s,_,_,_,_,_,i
p,e,r,i,o,d,_,_,_,_,_,_,g
p,e,r,m,a,n,e,n,t,_,_,_,r
p,e,r,m,i,s,s,i,o,n,_,_,r
p,e,r,m,i,t,_,_,_,_,_,_,c
p,e,r,m,i,t,_,_,_,_,_,_,r
p,e,r,s,o,n,_,_,_,_,_,_,r
p,e,r,s,o,n,_,_,_,_,_,_,_
p,e,r,s,u,a,d,e,_,t,o,_,r
p,e,s,s,i,m,i,s,t,i,c,_,s
p,e,t,_,_,_,_,_,_,_,_,_,s
p,e,t,r,o,l,_,_,_,_,_,_,s
p,h,a,r,m,a,c,i,s,t,_,_,r
p,h,a,r,m,a,c,y,_,_,_,_,r
p,h,o,n,e,_,_,_,_,_,_,_,a
p,h,o,n,e,_,b,o,o,k,_,_,4
p,h,o,n,e,_,c,a,l,l,_,_,a
p,h,o,n,e,_,c,a,r,d,_,_,r
p,h,o,t,o,_,_,_,_,_,_,_,t
p,h,o,t,o,_,a,l,b,u,m,_,b
p,h,o,t,o,_,s,h,o,p,_,_,e
p,h,o,t,o,c,o,p,i,e,r,_,t
p,h,o,t,o,c,o,p,y,_,_,_,t
