_,_,_,o
_,a,x,h
a,x,_,a
x,_,_,c
_,_,_,h
_,_,_,a
_,b,a,b
b,a,b,e
a,b,y,b
b,y,_,é
y,_,_,_
_,b,a,c
b,a,b,a
a,b,y,n
b,y,s,g
y,s,i,u
s,i,t,r
i,t,t,o
t,t,e,_
t,e,r,_
e,r,_,_
r,_,_,_
_,b,a,a
b,a,c,t
a,c,k,r
c,k,_,á
k,_,_,s
_,b,a,e
b,a,c,s
a,c,k,p
c,k,_,a
k,_,_,l
_,_,_,d
_,_,_,a
_,b,a,m
b,a,c,o
a,c,k,c
c,k,p,h
k,p,a,i
p,a,c,l
a,c,k,a
c,k,_,_
k,_,_,_
_,b,a,j
b,a,c,a
a,c,k,r
c,k,y,d
k,y,a,í
y,a,r,n
a,r,d,_
r,d,_,t
d,_,_,r
_,_,_,a
_,_,_,s
_,_,_,e
_,b,a,t
b,a,c,o
a,c,o,c
c,o,n,i
o,n,_,n
n,_,_,o
_,b,a,m
b,a,d,a
a,d,_,l
d,_,_,_
_,b,a,m
b,a,d,a
a,d,_,l
d,_,w,_
_,w,e,t
w,e,a,i
e,a,t,e
a,t,h,m
t,h,e,p
h,e,r,o
e,r,_,_
r,_,_,_
_,b,a,i
b,a,d,n
a,d,g,s
d,g,e,i
g,e,_,g
e,_,_,n
_,_,_,i
_,_,_,a
_,b,a,m
b,a,d,a
a,d,l,l
d,l,y,_
l,y,_,_
y,_,_,_
_,b,a,b
b,a,g,o
a,g,_,l
g,_,_,s
_,_,_,a
_,b,a,e
b,a,g,q
a,g,g,u
g,g,a,i
g,a,g,p
a,g,e,a
g,e,_,j
e,_,_,e
_,b,a,c
b,a,k,o
a,k,e,c
k,e,_,e
e,_,_,r
_,_,_,a
_,_,_,l
_,_,_,h
_,_,_,o
_,_,_,r
_,b,a,p
b,a,k,a
a,k,e,n
k,e,r,a
e,r,',d
r,',s,e
',s,_,r
s,_,_,í
_,_,_,a
_,b,a,p
b,a,k,a
a,k,e,n
k,e,r,a
e,r,y,d
r,y,_,e
y,_,_,r
_,_,_,í
_,_,_,a
_,b,a,b
b,a,l,a
a,l,c,l
l,c,o,c
c,o,n,ó
o,n,y,n
n,y,_,_
y,_,_,_
_,b,a,c
b,a,l,a
a,l,d,l
l,d,_,v
d,_,_,o
_,b,a,b
b,a,l,a
a,l,l,l
l,l,_,ó
l,_,_,n
_,b,a,g
b,a,l,l
a,l,l,o
l,l,o,b
l,o,o,o
o,o,n,_
o,n,_,_
n,_,_,_
_,b,a,p
b,a,n,l
a,n,a,á
n,a,n,t
a,n,a,a
n,a,_,n
a,_,_,o
_,b,a,g
b,a,n,r
a,n,d,u
n,d,_,p
d,_,_,o
_,b,a,c
b,a,n,u
a,n,d,r
n,d,_,i
d,_,a,t
_,a,i,a
a,i,d,_
i,d,_,_
d,_,_,_
_,b,a,v
b,a,n,e
a,n,d,n
n,d,a,d
d,a,g,a
a,g,e,_
g,e,_,_
e,_,_,_
_,b,a,b
b,a,n,a
a,n,k,n
n,k,_,c
k,_,_,o
_,b,a,e
b,a,n,x
a,n,k,t
n,k,_,r
k,_,s,a
_,s,t,c
s,t,a,t
t,a,t,o
a,t,e,_
t,e,m,b
e,m,e,a
m,e,_,n
_,b,a,b
b,a,n,a
a,n,k,n
n,k,e,q
k,e,r,u
e,r,_,e
r,_,_,r
_,_,_,o
_,b,a,b
b,a,r,a
a,r,_,r
r,_,_,_
_,b,a,b
b,a,r,a
a,r,_,r
r,_,_,r
_,_,_,a
_,b,a,b
b,a,r,a
a,r,b,r
r,b,e,b
b,e,r,e
e,r,_,r
r,_,_,o
_,b,a,d
b,a,r,e
a,r,e,s
r,e,f,c
e,f,o,a
f,o,o,l
o,o,t,z
o,t,_,o
t,_,_,_
_,b,a,a
b,a,r,p
a,r,e,e
r,e,l,n
e,l,y,a
l,y,_,s
y,_,_,_
_,b,a,g
b,a,r,a
a,r,g,n
r,g,a,g
g,a,i,a
a,i,n,_
i,n,_,_
n,_,_,_
_,b,a,n
b,a,r,e
a,r,g,g
r,g,a,o
g,a,i,c
a,i,n,i
i,n,_,a
n,_,_,r
_,b,a,l
b,a,r,a
a,r,k,d
r,k,_,r
k,_,_,a
_,_,_,r
_,b,a,t
b,a,r,o
a,r,r,n
r,r,e,e
r,e,l,l
e,l,_,_
l,_,_,_
_,b,a,y
b,a,r,e
a,r,r,r
r,r,e,m
r,e,n,o
e,n,_,_
n,_,_,_
_,b,a,b
b,a,s,é
a,s,e,i
s,e,b,s
e,b,a,b
b,a,l,o
a,l,l,l
l,l,_,_
l,_,_,_
_,b,a,b
b,a,s,á
a,s,i,s
s,i,c,i
i,c,_,c
c,_,_,o
_,b,a,e
b,a,s,n
a,s,i,_
s,i,c,p
i,c,a,r
c,a,l,i
a,l,l,n
l,l,y,c
l,y,_,i
y,_,_,p
_,_,_,i
_,_,_,o
_,b,a,c
b,a,s,e
a,s,k,s
s,k,e,t
k,e,t,a
e,t,_,_
t,_,_,_
_,b,a,b
b,a,s,a
a,s,k,l
s,k,e,o
k,e,t,n
e,t,b,c
t,b,a,e
b,a,l,s
a,l,l,t
l,l,_,o
l,_,_,_
_,b,a,u
b,a,s,n
a,s,k,a
s,k,e,_
k,e,t,c
e,t,b,a
t,b,a,n
b,a,l,a
a,l,l,s
l,l,_,t
l,_,h,a
_,h,_,_
_,b,a,m
b,a,t,u
a,t,_,r
t,_,_,c
_,_,_,i
_,_,_,é
_,_,_,l
_,_,_,a
_,_,_,g
_,_,_,o
_,b,a,u
b,a,t,n
a,t,_,_
t,_,_,b
_,_,_,a
_,_,_,t
_,_,_,e
_,b,a,b
b,a,t,a
a,t,h,ñ
t,h,_,a
h,_,_,r
_,_,_,s
_,_,_,e
_,b,a,u
b,a,t,n
a,t,h,_
t,h,i,t
h,i,n,r
i,n,g,a
n,g,_,j
g,_,s,e
_,s,u,_
s,u,i,d
u,i,t,e
i,t,_,_
_,b,a,c
b,a,t,u
a,t,h,a
t,h,r,r
h,r,o,t
r,o,o,o
o,o,m,_
o,m,_,d
m,_,_,e
_,_,_,b
_,_,_,a
_,b,a,b
b,a,t,a
a,t,h,ñ
t,h,t,e
h,t,u,r
t,u,b,a
u,b,_,_
b,_,_,_
_,b,a,p
b,a,t,i
a,t,t,l
t,t,e,a
t,e,r,_
e,r,y,_
r,y,_,_
y,_,_,_
_,b,a,b
b,a,y,a
a,y,_,h
y,_,_,í
_,_,_,a
_,b,e,s
b,e,_,e
e,_,_,r
_,b,e,p
b,e,a,l
e,a,c,a
a,c,h,y
c,h,_,a
h,_,_,_
_,b,e,p
b,e,a,i
e,a,k,c
a,k,_,o
k,_,_,_
_,b,e,h
b,e,a,a
e,a,n,b
a,n,s,a
n,s,_,s
s,_,_,_
_,b,e,f
b,e,a,r
e,a,n,i
a,n,s,j
n,s,_,o
s,_,_,l
_,_,_,e
_,_,_,s
_,b,e,f
b,e,a,r
e,a,n,i
a,n,s,j
n,s,_,o
s,_,_,l
_,_,_,e
_,_,_,s
_,b,e,o
b,e,a,s
e,a,r,o
a,r,_,_
r,_,_,_
_,b,e,s
b,e,a,o
e,a,r,p
a,r,_,o
r,_,_,r
_,_,_,t
_,_,_,a
_,_,_,r
_,b,e,b
b,e,a,a
e,a,r,r
a,r,d,b
r,d,_,a
d,_,_,_
_,b,e,g
b,e,a,o
e,a,t,l
a,t,_,p
t,_,_,e
_,_,_,a
_,_,_,r
_,b,e,b
b,e,a,e
e,a,u,l
a,u,t,l
u,t,i,o
t,i,f,_
i,f,u,_
f,u,l,_
u,l,_,_
l,_,_,_
_,b,e,b
b,e,a,e
e,a,u,l
a,u,t,l
u,t,y,e
t,y,_,z
y,_,_,a
_,b,e,c
b,e,a,a
e,a,v,s
a,v,e,t
v,e,r,o
e,r,_,r
r,_,_,_
_,b,e,p
b,e,c,o
e,c,a,r
c,a,u,q
a,u,s,u
u,s,e,e
s,e,_,_
e,_,_,_
_,b,e,h
b,e,c,a
e,c,o,c
c,o,m,e
o,m,e,r
m,e,_,s
e,_,_,e
_,b,e,c
b,e,d,a
e,d,_,m
d,_,_,a
_,b,e,d
b,e,d,o
e,d,r,r
d,r,o,m
r,o,o,i
o,o,m,t
o,m,_,o
m,_,_,r
_,_,_,i
_,_,_,o
_,b,e,h
b,e,d,o
e,d,t,r
d,t,i,a
t,i,m,_
i,m,e,d
m,e,_,e
e,_,_,_
_,_,_,a
_,_,_,c
_,_,_,o
_,_,_,s
_,b,e,a
b,e,e,b
e,e,_,e
e,_,_,j
_,_,_,a
_,b,e,c
b,e,e,a
e,e,f,r
e,f,_,n
f,_,_,e
_,_,_,d
_,_,_,e
_,_,_,r
_,_,_,e
_,_,_,s
_,b,e,c
b,e,e,e
e,e,r,r
e,r,_,v
r,_,_,e
_,_,_,z
_,_,_,a
_,b,e,r
b,e,e,e
e,e,t,m
e,t,_,o
t,_,_,l
_,_,_,a
_,_,_,c
_,_,_,h
_,_,_,a
_,b,e,e
b,e,e,s
e,e,t,c
e,t,l,a
t,l,e,r
l,e,_,a
e,_,_,b
_,_,_,a
_,_,_,j
_,_,_,o
_,b,e,a
b,e,f,n
e,f,o,t
f,o,r,e
o,r,e,s
r,e,_,_
e,_,_,_
_,b,e,m
b,e,g,e
e,g,_,n
g,_,_,d
_,_,_,i
_,_,_,g
_,_,_,a
_,_,_,r
_,b,e,m
b,e,g,e
e,g,g,n
g,g,a,d
g,a,r,i
a,r,_,g
r,_,_,o
_,b,e,e
b,e,g,m
e,g,i,p
g,i,n,e
i,n,_,z
n,_,_,a
_,_,_,r
_,b,e,p
b,e,g,r
e,g,i,i
g,i,n,n
i,n,n,c
n,n,e,i
n,e,r,p
e,r,_,i
r,_,_,a
_,_,_,n
_,_,_,t
_,_,_,e
_,b,e,c
b,e,g,o
e,g,i,m
g,i,n,i
i,n,n,e
n,n,i,n
n,i,n,z
i,n,g,o
n,g,_,_
g,_,_,_
_,b,e,c
b,e,h,o
e,h,a,m
h,a,v,p
a,v,e,o
v,e,_,r
e,_,_,t
_,_,_,a
_,_,_,r
_,_,_,s
_,_,_,e
_,b,e,c
b,e,h,o
e,h,a,m
h,a,v,p
a,v,i,o
v,i,o,r
i,o,r,t
o,r,_,a
r,_,_,m
_,_,_,i
_,_,_,e
_,_,_,n
_,b,e,d
b,e,h,e
e,h,i,t
h,i,n,r
i,n,d,á
n,d,_,s
d,_,_,_
_,_,_,d
_,_,_,e
_,b,e,c
b,e,l,r
e,l,i,e
l,i,e,e
i,e,f,n
e,f,_,c
f,_,_,i
_,_,_,a
_,b,e,c
b,e,l,r
e,l,i,e
l,i,e,e
i,e,v,r
e,v,e,_
v,e,_,_
e,_,_,_
_,b,e,c
b,e,l,r
e,l,i,e
l,i,e,y
i,e,v,e
e,v,e,n
v,e,r,t
e,r,_,e
r,_,_,_
_,b,e,c
b,e,l,a
e,l,l,m
l,l,_,p
l,_,_,a
_,_,_,n
_,_,_,a
_,b,e,p
b,e,l,e
e,l,o,r
l,o,n,t
o,n,g,e
n,g,_,n
g,_,t,e
_,t,o,c
t,o,_,e
o,_,_,r
_,_,_,a
_,b,e,d
b,e,l,e
e,l,o,b
l,o,w,a
o,w,_,j
w,_,_,o
_,b,e,c
b,e,l,i
e,l,t,n
l,t,_,t
t,_,_,u
_,_,_,r
_,_,_,ó
_,_,_,n
_,b,e,b
b,e,n,a
e,n,c,n
n,c,h,c
c,h,_,a
h,_,_,_
_,b,e,d
b,e,n,o
e,n,d,b
n,d,_,l
d,_,_,a
_,_,_,r
_,b,e,b
b,e,r,o
e,r,e,i
r,e,t,n
e,t,_,a
t,_,_,_
_,b,e,a
b,e,s,l
e,s,i,_
s,i,d,l
i,d,e,a
d,e,_,d
e,_,_,o
_,_,_,d
_,_,_,e
_,b,e,a
b,e,s,d
e,s,i,e
s,i,d,m
i,d,e,á
d,e,s,s
e,s,_,_
s,_,_,_
_,b,e,m
b,e,s,e
e,s,t,j
s,t,_,o
t,_,_,r
_,b,e,a
b,e,t,p
e,t,_,o
t,_,_,s
_,_,_,t
_,_,_,a
_,_,_,r
_,b,e,t
b,e,t,r
e,t,r,a
t,r,a,i
r,a,y,c
a,y,_,i
y,_,_,o
_,_,_,n
_,_,_,a
_,_,_,r
_,b,e,m
b,e,t,e
e,t,t,j
t,t,e,o
t,e,r,r
e,r,_,_
r,_,_,_
_,b,e,e
b,e,t,n
e,t,w,t
t,w,e,r
w,e,e,e
e,e,n,_
e,n,_,_
n,_,_,_
_,b,e,b
b,e,v,e
e,v,e,b
v,e,r,i
e,r,a,d
r,a,g,a
a,g,e,s
g,e,s,_
e,s,_,_
s,_,_,_
_,b,i,b
b,i,b,a
i,b,_,b
b,_,_,e
_,_,_,r
_,_,_,o
_,b,i,b
b,i,b,i
i,b,l,b
b,l,e,l
l,e,_,i
e,_,_,a
_,b,i,b
b,i,c,i
i,c,y,c
c,y,c,i
y,c,l,c
c,l,e,l
l,e,_,e
e,_,_,t
_,_,_,a
_,b,i,g
b,i,g,r
i,g,_,a
g,_,_,n
_,_,_,d
_,_,_,e
_,b,i,c
b,i,l,u
i,l,l,e
l,l,_,n
l,_,_,t
_,_,_,a
_,b,i,c
b,i,n,u
i,n,_,b
n,_,_,o
_,b,i,p
b,i,n,r
i,n,o,i
n,o,c,s
o,c,u,m
c,u,l,á
u,l,a,t
l,a,r,i
a,r,s,c
r,s,_,o
s,_,_,s
_,b,i,p
b,i,r,á
i,r,d,j
r,d,_,a
d,_,_,r
_,_,_,o
_,b,i,n
b,i,r,a
i,r,t,c
r,t,h,i
t,h,_,m
h,_,_,i
_,_,_,e
_,_,_,n
_,_,_,t
_,_,_,o
_,b,i,c
b,i,r,u
i,r,t,m
r,t,h,p
t,h,d,l
h,d,a,e
d,a,y,a
a,y,_,ñ
y,_,_,o
_,_,_,s
_,b,i,t
b,i,r,a
i,r,t,r
r,t,h,j
t,h,d,e
h,d,a,t
d,a,y,a
a,y,_,_
y,_,c,d
_,c,a,e
c,a,r,_
a,r,_,c
_,b,i,g
b,i,s,a
i,s,c,l
s,c,u,l
c,u,i,e
u,i,t,t
i,t,_,a
t,_,_,_
_,b,i,b
b,i,s,i
i,s,o,s
s,o,n,o
o,n,_,n
n,_,_,t
_,_,_,e
_,b,i,u
b,i,t,n
i,t,_,_
t,_,_,p
_,_,_,o
_,_,_,c
_,_,_,o
_,_,_,d
_,_,_,e
_,b,i,z
b,i,t,o
i,t,c,r
t,c,h,r
c,h,_,a
h,_,_,_
_,b,i,m
b,i,t,o
i,t,e,r
t,e,_,d
e,_,_,i
_,_,_,s
_,_,_,c
_,_,_,o
_,b,i,m
b,i,t,o
i,t,e,r
t,e,_,d
e,_,_,e
_,_,_,r
_,b,i,a
b,i,t,m
i,t,t,a
t,t,e,r
t,e,r,g
e,r,_,o
r,_,_,_
_,b,l,n
b,l,a,e
l,a,c,g
a,c,k,r
c,k,_,o
k,_,_,_
_,b,l,o
b,l,a,j
l,a,c,o
a,c,k,_
c,k,_,m
k,_,e,o
_,e,y,r
e,y,e,a
y,e,_,d
e,_,_,o
_,b,l,a
b,l,a,g
l,a,c,u
a,c,k,j
c,k,_,e
k,_,h,r
_,h,o,o
h,o,l,_
o,l,e,n
l,e,_,e
e,_,_,g
_,_,_,r
_,b,l,z
b,l,a,a
l,a,c,r
a,c,k,z
c,k,b,a
k,b,e,m
b,e,r,o
e,r,r,r
r,r,y,a
r,y,_,_
y,_,_,_
_,b,l,c
b,l,a,h
l,a,c,a
a,c,k,n
c,k,m,t
k,m,a,a
m,a,i,j
a,i,l,e
i,l,_,a
l,_,_,r
_,b,l,c
b,l,a,u
l,a,d,c
a,d,e,h
d,e,_,i
e,_,_,l
_,_,_,l
_,_,_,a
_,b,l,c
b,l,a,u
l,a,m,l
a,m,e,p
m,e,_,a
e,_,_,r
_,b,l,m
b,l,a,a
l,a,n,n
a,n,k,t
n,k,e,a
k,e,t,_
e,t,_,_
t,_,_,_
_,b,l,l
b,l,e,e
l,e,a,j
e,a,c,í
a,c,h,a
c,h,_,_
h,_,_,_
_,b,l,s
b,l,e,a
l,e,e,n
e,e,d,g
e,d,_,r
d,_,_,a
_,_,_,r
_,b,l,l
b,l,e,i
l,e,n,c
e,n,d,u
n,d,e,a
d,e,r,d
e,r,_,o
r,_,_,r
_,_,_,a
_,b,l,c
b,l,i,i
l,i,n,e
i,n,d,g
n,d,_,o
d,_,_,_
_,b,l,c
b,l,o,o
l,o,c,r
o,c,k,t
c,k,e,a
k,e,d,d
e,d,_,o
d,_,_,_
_,b,l,b
b,l,o,l
l,o,c,o
o,c,k,q
c,k,s,u
k,s,_,e
s,_,_,s
_,b,l,s
b,l,o,a
l,o,o,n
o,o,d,g
o,d,_,r
d,_,_,e
_,b,l,g
b,l,o,r
l,o,o,u
o,o,d,p
o,d,_,o
d,_,g,_
_,g,r,s
g,r,o,a
r,o,u,n
o,u,p,g
u,p,_,u
p,_,_,í
_,b,l,b
b,l,o,l
l,o,u,u
o,u,s,s
u,s,e,a
s,e,_,_
e,_,_,_
_,b,l,a
b,l,u,z
l,u,e,u
u,e,_,l
e,_,_,_
_,b,o,j
b,o,a,a
o,a,s,c
a,s,t,t
s,t,_,a
t,_,_,r
_,_,_,s
_,_,_,e
_,b,o,b
b,o,a,a
o,a,t,r
a,t,_,c
t,_,_,o
_,b,o,c
b,o,d,u
o,d,y,e
d,y,_,r
y,_,_,p
_,_,_,o
_,b,o,g
b,o,d,u
o,d,y,a
d,y,g,r
y,g,u,d
g,u,a,a
u,a,r,e
a,r,d,s
r,d,_,p
d,_,_,a
_,_,_,l
_,_,_,d
_,b,o,h
b,o,i,e
o,i,l,r
i,l,_,v
l,_,_,i
_,_,_,r
_,b,o,h
b,o,i,u
o,i,l,e
i,l,e,v
l,e,d,o
e,d,_,s
d,_,e,_
_,e,g,c
e,g,g,o
g,g,s,c
g,s,_,i
s,_,_,d
_,b,o,b
b,o,l,o
o,l,i,l
l,i,v,i
i,v,i,v
v,i,a,i
i,a,_,a
a,_,_,_
_,b,o,b
b,o,m,o
o,m,b,m
m,b,_,b
b,_,_,a
_,b,o,b
b,o,m,o
o,m,b,m
m,b,_,b
b,_,_,a
_,_,_,r
_,_,_,d
_,_,_,e
_,_,_,a
_,_,_,r
_,b,o,h
b,o,n,u
o,n,e,e
n,e,_,s
e,_,_,o
_,b,o,l
b,o,o,i
o,o,k,b
o,k,_,r
k,_,_,o
_,b,o,r
b,o,o,e
o,o,k,s
o,k,_,e
k,_,_,r
_,_,_,v
_,_,_,a
_,_,_,r
_,b,o,e
b,o,o,s
o,o,k,t
o,k,c,a
k,c,a,n
c,a,s,t
a,s,e,e
s,e,_,_
e,_,_,p
_,_,_,a
_,_,_,r
_,_,_,a
_,b,o,l
b,o,o,i
o,o,k,b
o,k,s,r
k,s,t,e
s,t,o,r
t,o,r,í
o,r,e,a
r,e,_,_
e,_,_,_
_,b,o,b
b,o,o,o
o,o,t,t
o,t,s,a
t,s,_,s
s,_,_,_
_,b,o,b
b,o,r,o
o,r,d,r
r,d,e,d
d,e,r,e
e,r,_,_
r,_,_,_
_,b,o,a
b,o,r,b
o,r,e,u
r,e,d,r
e,d,_,r
d,_,_,i
_,_,_,d
_,_,_,o
_,b,o,a
b,o,r,b
o,r,i,u
r,i,n,r
i,n,g,r
n,g,_,i
g,_,_,d
_,_,_,o
_,b,o,p
b,o,r,e
o,r,r,d
r,r,o,i
r,o,w,r
o,w,_,_
w,_,_,p
_,_,_,r
_,_,_,e
_,_,_,s
_,_,_,t
_,_,_,a
_,b,o,j
b,o,s,e
o,s,s,f
s,s,_,e
s,_,_,_
_,b,o,b
b,o,t,o
o,t,a,t
t,a,n,á
a,n,y,n
n,y,_,i
y,_,_,c
_,_,_,a
_,b,o,a
b,o,t,m
o,t,h,b
t,h,_,o
h,_,_,s
_,b,o,m
b,o,t,o
o,t,h,l
t,h,e,e
h,e,r,s
e,r,_,t
r,_,_,a
_,_,_,r
_,b,o,b
b,o,t,n
o,t,t,o
t,t,l,t
t,l,e,e
l,e,_,l
e,_,_,l
_,_,_,a
_,b,o,e
b,o,w,s
o,w,l,c
w,l,_,u
l,_,_,d
_,_,_,i
_,_,_,l
_,_,_,l
_,_,_,a
_,b,o,c
b,o,x,a
o,x,_,j
x,_,_,a
_,b,o,b
b,o,x,o
o,x,i,x
x,i,n,e
i,n,g,o
n,g,_,_
g,_,_,_
_,b,o,c
b,o,y,h
o,y,_,i
y,_,_,c
_,_,_,o
_,b,o,n
b,o,y,o
o,y,f,v
y,f,r,i
f,r,i,o
r,i,e,_
i,e,n,_
e,n,d,_
n,d,_,_
d,_,_,_
_,b,r,s
b,r,a,u
r,a,_,j
a,_,_,e
_,_,_,t
_,_,_,a
_,_,_,d
_,_,_,o
_,_,_,r
_,b,r,p
b,r,a,u
r,a,c,l
a,c,e,s
c,e,l,e
e,l,e,r
l,e,t,a
e,t,_,_
t,_,_,_
_,b,r,c
b,r,a,o
r,a,c,r
a,c,k,c
c,k,e,h
k,e,t,e
e,t,s,t
t,s,_,e
s,_,_,_
_,b,r,c
b,r,a,e
r,a,i,r
a,i,n,e
i,n,_,b
n,_,_,r
_,_,_,o
_,b,r,f
b,r,a,r
r,a,k,e
a,k,e,n
k,e,_,o
e,_,_,_
_,b,r,m
b,r,a,a
r,a,n,r
a,n,d,k
n,d,_,a
d,_,_,_
_,b,r,v
b,r,a,a
r,a,v,l
a,v,e,i
v,e,_,e
e,_,_,n
_,_,_,t
_,_,_,e
_,b,r,p
b,r,e,a
r,e,a,n
e,a,d,_
a,d,_,_
d,_,_,_
_,b,r,p
b,r,e,a
r,e,a,n
e,a,d,a
a,d,_,d
d,_,s,e
_,s,h,r
s,h,o,í
h,o,p,a
o,p,_,_
p,_,_,_
_,b,r,r
b,r,e,o
r,e,a,m
e,a,k,p
a,k,_,e
k,_,_,r
_,b,r,f
b,r,e,r
r,e,a,á
e,a,k,g
a,k,a,i
k,a,b,l
a,b,l,_
b,l,e,_
l,e,_,_
e,_,_,_
_,b,r,a
b,r,e,v
r,e,a,e
e,a,k,r
a,k,d,í
k,d,o,a
d,o,w,_
o,w,n,_
w,n,_,_
n,_,_,_
_,b,r,d
b,r,e,e
r,e,a,s
e,a,k,a
a,k,f,y
k,f,a,u
f,a,s,n
a,s,t,o
s,t,_,_
t,_,_,_
_,b,r,s
b,r,e,e
r,e,a,n
e,a,s,o
a,s,t,_
s,t,_,_
t,_,_,_
_,b,r,r
b,r,e,e
r,e,a,s
e,a,t,p
a,t,h,i
t,h,_,r
h,_,_,a
_,_,_,c
_,_,_,i
_,_,_,ó
_,_,_,n
_,b,r,r
b,r,e,e
r,e,a,s
e,a,t,p
a,t,h,i
t,h,e,r
h,e,_,a
e,_,_,r
_,b,r,u
b,r,e,n
r,e,e,a
e,e,z,_
e,z,e,b
z,e,_,r
e,_,_,i
_,_,_,s
_,_,_,a
_,b,r,l
b,r,i,a
r,i,c,d
i,c,k,r
c,k,s,i
k,s,_,l
s,_,_,l
_,_,_,o
_,_,_,s
_,b,r,n
b,r,i,o
r,i,d,v
i,d,e,i
d,e,_,a
e,_,_,_
_,b,r,n
b,r,i,o
r,i,d,v
i,d,e,i
d,e,g,o
e,g,r,_
g,r,o,_
r,o,o,_
o,o,m,_
o,m,_,_
m,_,_,_
_,b,r,p
b,r,i,u
r,i,d,e
i,d,g,n
d,g,e,t
g,e,_,e
e,_,_,_
_,b,r,c
b,r,i,a
r,i,e,r
i,e,f,t
e,f,c,e
f,c,a,r
c,a,s,a
a,s,e,_
s,e,_,_
e,_,_,_
_,b,r,t
b,r,i,r
r,i,n,a
i,n,g,e
n,g,_,r
g,_,_,_
_,b,r,g
b,r,i,r
r,i,t,a
i,t,a,n
t,a,i,_
a,i,n,b
i,n,_,r
n,_,_,e
_,_,_,t
_,_,_,a
_,_,_,ñ
_,_,_,a
_,b,r,b
b,r,i,r
r,i,t,i
i,t,i,t
t,i,s,á
i,s,h,n
s,h,_,i
h,_,_,c
_,_,_,o
_,b,r,a
b,r,o,n
r,o,a,c
o,a,d,h
a,d,_,o
d,_,_,_
_,b,r,b
b,r,o,r
r,o,c,ó
o,c,c,c
c,c,o,o
c,o,l,l
o,l,i,i
l,i,_,_
i,_,_,_
_,b,r,f
b,r,o,o
r,o,c,l
o,c,h,l
c,h,u,e
h,u,r,t
u,r,e,o
r,e,_,_
e,_,_,_
_,b,r,a
b,r,o,r
r,o,k,r
o,k,e,u
k,e,_,i
e,_,_,n
_,_,_,a
_,_,_,d
_,_,_,o
_,b,r,r
b,r,o,o
r,o,k,t
o,k,e,o
k,e,n,_
e,n,_,_
n,_,_,_
_,b,r,e
b,r,o,s
r,o,o,c
o,o,m,o
o,m,_,b
m,_,_,a
_,b,r,h
b,r,o,e
r,o,t,r
o,t,h,m
t,h,e,a
h,e,r,n
e,r,_,o
r,_,_,_
_,b,r,m
b,r,o,a
r,o,w,r
o,w,n,r
w,n,_,ó
n,_,_,n
_,b,r,g
b,r,u,o
r,u,i,l
u,i,s,p
i,s,e,e
s,e,s,s
e,s,_,_
s,_,_,_
_,b,r,c
b,r,u,e
r,u,s,p
u,s,h,i
s,h,_,l
h,_,_,l
_,_,_,o
_,b,u,c
b,u,c,u
u,c,k,b
c,k,e,o
k,e,t,_
e,t,_,_
t,_,_,_
_,b,u,b
b,u,d,o
u,d,_,t
d,_,_,ó
_,_,_,n
_,b,u,a
b,u,d,m
u,d,d,i
d,d,y,g
d,y,_,o
y,_,_,t
_,_,_,e
_,b,u,p
b,u,d,r
u,d,g,e
d,g,e,s
g,e,t,u
e,t,_,p
t,_,_,u
_,_,_,e
_,_,_,s
_,_,_,t
_,_,_,o
_,b,u,c
b,u,f,a
u,f,f,f
f,f,e,e
f,e,t,t
e,t,_,e
t,_,_,r
_,_,_,í
_,_,_,a
_,b,u,b
b,u,g,i
u,g,_,c
g,_,_,h
_,_,_,o
_,b,u,c
b,u,i,o
u,i,l,n
i,l,d,s
l,d,_,t
d,_,_,r
_,_,_,u
_,_,_,i
_,_,_,r
_,b,u,e
b,u,i,d
u,i,l,i
i,l,d,f
l,d,i,i
d,i,n,c
i,n,g,i
n,g,_,o
g,_,_,_
_,b,u,b
b,u,l,o
u,l,b,m
l,b,_,b
b,_,_,i
_,_,_,l
_,_,_,l
_,_,_,a
_,b,u,t
b,u,l,o
u,l,l,r
l,l,_,o
l,_,_,_
_,b,u,b
b,u,l,a
u,l,l,l
l,l,e,a
l,e,t,_
e,t,_,_
t,_,_,_
_,b,u,t
b,u,l,o
u,l,l,r
l,l,f,e
l,f,i,r
f,i,g,o
i,g,h,_
g,h,t,_
h,t,e,_
t,e,r,_
e,r,_,_
r,_,_,_
_,b,u,g
b,u,l,i
u,l,l,l
l,l,s,i
l,s,h,p
s,h,i,o
h,i,t,l
i,t,_,l
t,_,_,e
_,_,_,z
_,b,u,c
b,u,r,a
u,r,d,r
r,d,e,g
d,e,n,a
e,n,_,_
n,_,_,_
_,b,u,q
b,u,r,u
u,r,n,e
r,n,_,m
n,_,_,a
_,_,_,d
_,_,_,u
_,_,_,r
_,_,_,a
_,b,u,q
b,u,r,u
u,r,n,e
r,n,_,m
n,_,_,a
_,_,_,r
_,b,u,e
b,u,r,r
u,r,p,u
r,p,_,c
p,_,_,t
_,_,_,a
_,_,_,r
_,b,u,a
b,u,s,u
u,s,_,t
s,_,_,o
_,_,_,b
_,_,_,ú
_,_,_,s
_,b,u,p
b,u,s,a
u,s,_,r
s,_,s,a
_,s,t,d
s,t,o,a
t,o,p,_
o,p,_,d
p,_,_,e
_,_,_,a
_,_,_,u
_,b,u,a
b,u,s,r
u,s,h,b
s,h,_,u
h,_,_,s
_,_,_,t
_,_,_,o
_,b,u,n
b,u,s,e
u,s,i,g
s,i,n,o
