@relation spanish

@attribute one {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,10,11}
@attribute two {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,10,11}
@attribute thr {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,10,11}
@attribute fou {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,10,11}
@attribute fiv {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,10,11}
@attribute six {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,10,11}
@attribute sev {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,10,11}
@attribute eig {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,10,11}
@attribute nin {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,10,11}
@attribute ten {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,10,11}
@attribute ele {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,10,11}
@attribute twe {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,10,11}

@attribute class {_,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,0,1,2,3,4,5,6,7,8,9,10,11}


@data
m,a,i,l,_,c,a,r,r,i,e,r,c
m,a,i,l,b,o,x,_,_,_,_,_,b
m,a,i,l,m,a,n,_,_,_,_,_,c
m,a,i,n,_,_,_,_,_,_,_,_,p
m,a,i,n,_,c,o,u,r,s,e,_,p
m,a,j,o,r,i,t,y,_,_,_,_,m
m,a,k,e,_,_,_,_,_,_,_,_,h
m,a,k,e,_,u,p,_,o,n,e,s,d
m,a,k,e,u,p,_,_,_,_,_,_,m
m,a,l,e,_,_,_,_,_,_,_,_,m
m,a,l,l,_,_,_,_,_,_,_,_,c
m,a,n,_,_,_,_,_,_,_,_,_,h
m,a,n,a,g,e,_,_,_,_,_,_,d
m,a,n,a,g,e,m,e,n,t,_,_,a
m,a,n,a,g,e,r,_,_,_,_,_,g
m,a,n,g,o,_,_,_,_,_,_,_,m
m,a,n,k,i,n,d,_,_,_,_,_,h
m,a,n,n,e,r,_,_,_,_,_,_,m
m,a,n,n,e,r,s,_,_,_,_,_,e
m,a,n,t,i,s,_,_,_,_,_,_,m
m,a,n,u,f,a,c,t,u,r,e,_,f
m,a,n,y,_,_,_,_,_,_,_,_,m
m,a,p,_,_,_,_,_,_,_,_,_,m
m,a,r,b,l,e,_,_,_,_,_,_,m
m,a,r,c,h,_,_,_,_,_,_,_,m
m,a,r,i,t,a,l,_,s,t,a,t,e
m,a,r,k,_,_,_,_,_,_,_,_,n
m,a,r,k,e,r,_,_,_,_,_,_,r
m,a,r,k,e,t,_,_,_,_,_,_,m
m,a,r,k,e,t,_,_,_,_,_,_,m
m,a,r,m,a,l,a,d,e,_,_,_,m
m,a,r,r,i,a,g,e,_,_,_,_,m
m,a,r,r,i,e,d,_,_,_,_,_,c
m,a,r,r,y,_,_,_,_,_,_,_,c
m,a,s,h,e,d,_,p,o,t,a,t,p
m,a,s,o,n,_,_,_,_,_,_,_,c
m,a,s,s,a,g,e,_,_,_,_,_,m
m,a,s,t,e,r,m,i,n,d,_,_,c
m,a,t,_,_,_,_,_,_,_,_,_,e
m,a,t,c,h,_,_,_,_,_,_,_,p
m,a,t,c,h,_,_,_,_,_,_,_,i
m,a,t,c,h,e,s,_,_,_,_,_,c
m,a,t,e,r,i,a,l,_,_,_,_,t
m,a,t,h,_,_,_,_,_,_,_,_,m
m,a,t,t,e,r,_,_,_,_,_,_,a
m,a,t,t,r,e,s,s,_,_,_,_,c
m,a,t,u,r,e,_,_,_,_,_,_,m
m,a,x,i,m,u,m,_,_,_,_,_,m
m,a,y,_,_,_,_,_,_,_,_,_,m
m,a,y,_,_,_,_,_,_,_,_,_,t
m,a,y,b,e,_,_,_,_,_,_,_,t
m,a,y,o,n,n,a,i,s,e,_,_,m
m,e,_,_,_,_,_,_,_,_,_,_,m
m,e,a,d,o,w,_,_,_,_,_,_,p
m,e,a,l,_,_,_,_,_,_,_,_,c
m,e,a,n,_,_,_,_,_,_,_,_,m
m,e,a,n,_,_,_,_,_,_,_,_,s
m,e,a,n,i,n,g,_,_,_,_,_,s
m,e,a,n,s,_,_,_,_,_,_,_,m
m,e,a,s,u,r,e,_,_,_,_,_,m
m,e,a,s,u,r,e,m,e,n,t,s,m
m,e,a,s,u,r,i,n,g,_,t,a,c
m,e,a,t,_,_,_,_,_,_,_,_,c
m,e,a,t,_,s,h,o,p,_,_,_,c
m,e,c,h,a,n,i,c,_,_,_,_,m
m,e,d,a,l,_,_,_,_,_,_,_,m
m,e,d,i,c,a,l,_,_,_,_,_,m
m,e,d,i,c,i,n,e,_,_,_,_,m
m,e,d,i,c,i,n,e,_,c,a,b,b
m,e,d,i,t,a,t,i,o,n,_,_,m
m,e,d,i,u,m,_,_,_,_,_,_,m
m,e,e,t,_,_,_,_,_,_,_,_,e
m,e,e,t,i,n,g,_,_,_,_,_,r
m,e,l,o,n,_,_,_,_,_,_,_,m
m,e,l,t,_,_,_,_,_,_,_,_,a
m,e,m,b,e,r,_,_,_,_,_,_,s
m,e,m,b,e,r,s,h,i,p,_,_,a
m,e,m,o,r,i,z,e,_,_,_,_,a
m,e,m,o,r,y,_,_,_,_,_,_,m
m,e,n,d,_,_,_,_,_,_,_,_,s
m,e,n,s,_,r,o,o,m,_,_,_,r
m,e,n,t,a,l,i,t,y,_,_,_,m
m,e,n,t,i,o,n,_,_,_,_,_,m
m,e,n,u,_,_,_,_,_,_,_,_,m
m,e,r,c,h,a,n,d,i,s,e,_,m
m,e,r,c,y,_,_,_,_,_,_,_,c
m,e,r,r,y,_,c,h,r,i,s,t,f
m,e,s,s,_,_,_,_,_,_,_,_,d
m,e,s,s,a,g,e,_,_,_,_,_,m
m,e,t,a,l,_,_,_,_,_,_,_,m
m,e,t,a,l,_,d,e,t,e,c,t,d
m,e,t,e,o,r,i,t,e,_,_,_,m
m,e,t,h,o,d,_,_,_,_,_,_,m
m,e,x,i,c,o,_,_,_,_,_,_,m
m,i,c,r,o,p,h,o,n,e,_,_,m
m,i,c,r,o,w,a,v,e,_,_,_,h
m,i,d,d,a,y,_,_,_,_,_,_,m
m,i,d,d,l,e,_,_,_,_,_,_,e
m,i,d,g,e,t,_,_,_,_,_,_,e
m,i,d,n,i,g,h,t,_,_,_,_,m
m,i,k,e,_,_,_,_,_,_,_,_,m
m,i,l,d,e,w,_,_,_,_,_,_,m
m,i,l,i,t,a,r,y,_,_,_,_,e
m,i,l,k,_,_,_,_,_,_,_,_,l
m,i,l,l,_,_,_,_,_,_,_,_,m
m,i,l,l,i,o,n,_,_,_,_,_,m
m,i,n,d,_,_,_,_,_,_,_,_,m
m,i,n,d,_,_,_,_,_,_,_,_,i
m,i,n,e,_,_,_,_,_,_,_,_,m
m,i,n,e,r,a,l,_,_,_,_,_,m
m,i,n,e,r,a,l,_,w,a,t,e,a
m,i,n,i,m,u,m,_,_,_,_,_,m
m,i,n,i,s,t,e,r,_,_,_,_,m
m,i,n,o,r,i,t,y,_,_,_,_,m
m,i,n,t,_,_,_,_,_,_,_,_,m
m,i,n,u,s,_,_,_,_,_,_,_,m
m,i,n,u,t,e,_,_,_,_,_,_,m
m,i,r,a,c,l,e,_,_,_,_,_,m
m,i,r,r,o,r,_,_,_,_,_,_,e
m,i,s,e,r,_,_,_,_,_,_,_,a
m,i,s,l,e,a,d,_,_,_,_,_,e
m,i,s,p,r,o,n,o,u,n,c,e,p
m,i,s,s,_,_,_,_,_,_,_,_,s
m,i,s,s,_,_,_,_,_,_,_,_,e
m,i,s,s,i,l,e,_,_,_,_,_,m
m,i,s,s,i,n,g,_,_,_,_,_,p
m,i,s,s,i,o,n,_,_,_,_,_,m
m,i,s,s,p,e,l,l,_,_,_,_,e
m,i,s,t,a,k,e,_,_,_,_,_,e
m,i,s,t,y,_,_,_,_,_,_,_,h
m,i,s,u,n,d,e,r,s,t,a,n,e
m,i,s,u,n,d,e,r,s,t,a,n,e
m,i,x,_,_,_,_,_,_,_,_,_,m
m,i,x,_,u,p,_,_,_,_,_,_,c
m,i,x,e,r,_,_,_,_,_,_,_,b
m,i,x,t,u,r,e,_,_,_,_,_,m
m,o,b,i,l,e,_,_,_,_,_,_,m
m,o,d,e,l,_,_,_,_,_,_,_,m
m,o,d,e,r,n,_,_,_,_,_,_,m
m,o,d,e,s,t,_,_,_,_,_,_,m
m,o,d,i,f,y,_,_,_,_,_,_,m
m,o,i,s,t,u,r,i,z,e,r,_,l
m,o,l,a,r,_,_,_,_,_,_,_,m
m,o,l,d,_,_,_,_,_,_,_,_,m
m,o,l,e,_,_,_,_,_,_,_,_,l
m,o,m,e,n,t,_,_,_,_,_,_,m
m,o,n,d,a,y,_,_,_,_,_,_,l
m,o,n,e,y,_,_,_,_,_,_,_,d
m,o,n,i,t,o,r,_,_,_,_,_,m
m,o,n,k,_,_,_,_,_,_,_,_,m
m,o,n,k,e,y,_,_,_,_,_,_,m
m,o,n,s,t,e,r,_,_,_,_,_,m
m,o,n,t,h,_,_,_,_,_,_,_,m
m,o,n,u,m,e,n,t,_,_,_,_,m
m,o,o,d,_,_,_,_,_,_,_,_,h
m,o,o,d,y,_,_,_,_,_,_,_,d
m,o,o,n,_,_,_,_,_,_,_,_,l
m,o,o,s,e,_,_,_,_,_,_,_,a
m,o,p,_,_,_,_,_,_,_,_,_,f
m,o,r,a,l,_,_,_,_,_,_,_,m
m,o,r,e,_,_,_,_,_,_,_,_,m
m,o,r,e,_,_,_,_,_,_,_,_,m
m,o,r,e,o,v,e,r,_,_,_,_,a
m,o,r,n,i,n,g,_,_,_,_,_,m
m,o,r,t,g,a,g,e,_,_,_,_,h
m,o,s,l,e,m,_,_,_,_,_,_,m
m,o,s,q,u,e,_,_,_,_,_,_,m
m,o,s,q,u,i,t,o,_,_,_,_,m
m,o,s,t,_,_,_,_,_,_,_,_,m
m,o,s,t,_,o,f,_,_,_,_,_,m
m,o,t,h,_,_,_,_,_,_,_,_,m
m,o,t,h,e,r,_,_,_,_,_,_,m
m,o,t,i,v,e,_,_,_,_,_,_,m
m,o,t,o,r,c,y,c,l,e,_,_,m
m,o,t,o,r,w,a,y,_,_,_,_,a
m,o,t,t,o,_,_,_,_,_,_,_,l
m,o,u,n,t,a,i,n,_,_,_,_,m
m,o,u,s,e,_,_,_,_,_,_,_,r
m,o,u,s,t,a,c,h,e,_,_,_,b
m,o,u,t,h,_,_,_,_,_,_,_,b
m,o,v,e,_,_,_,_,_,_,_,_,m
m,o,v,i,e,_,_,_,_,_,_,_,p
m,o,v,i,e,s,_,_,_,_,_,_,c
m,o,w,_,_,_,_,_,_,_,_,_,c
m,r,_,_,_,_,_,_,_,_,_,_,s
m,r,s,_,_,_,_,_,_,_,_,_,s
m,s,_,_,_,_,_,_,_,_,_,_,s
m,u,c,h,_,_,_,_,_,_,_,_,m
m,u,c,u,s,_,_,_,_,_,_,_,m
m,u,d,_,_,_,_,_,_,_,_,_,b
m,u,d,d,y,_,_,_,_,_,_,_,b
m,u,f,f,i,n,_,_,_,_,_,_,m
m,u,l,e,_,_,_,_,_,_,_,_,m
m,u,l,t,i,l,i,n,g,u,a,l,m
m,u,l,t,i,p,l,y,_,_,_,_,m
m,u,m,b,l,e,_,_,_,_,_,_,f
m,u,r,d,e,r,_,_,_,_,_,_,a
m,u,r,d,e,r,_,_,_,_,_,_,a
m,u,r,d,e,r,e,r,_,_,_,_,a
m,u,s,c,l,e,_,_,_,_,_,_,m
m,u,s,e,u,m,_,_,_,_,_,_,m
m,u,s,h,r,o,o,m,s,_,_,_,c
m,u,s,i,c,_,_,_,_,_,_,_,m
m,u,s,i,c,i,a,n,_,_,_,_,m
m,u,s,k,_,_,_,_,_,_,_,_,a
m,u,s,l,i,m,_,_,_,_,_,_,m
m,u,s,s,e,l,s,_,_,_,_,_,m
m,u,s,t,_,_,_,_,_,_,_,_,d
m,u,s,t,a,c,h,e,_,_,_,_,b
m,u,s,t,a,r,d,_,_,_,_,_,m
m,y,_,_,_,_,_,_,_,_,_,_,m
m,y,s,e,l,f,_,_,_,_,_,_,y
m,y,s,t,e,r,y,_,_,_,_,_,m
m,y,t,h,_,_,_,_,_,_,_,_,m
n,a,i,l,_,_,_,_,_,_,_,_,u
n,a,i,l,_,c,l,i,p,p,e,r,c
n,a,i,l,_,p,o,l,i,s,h,_,e
n,a,k,e,d,_,_,_,_,_,_,_,d
n,a,m,e,_,_,_,_,_,_,_,_,n
n,a,n,n,y,_,_,_,_,_,_,_,n
n,a,p,_,_,_,_,_,_,_,_,_,c
n,a,p,k,i,n,_,_,_,_,_,_,s
n,a,r,r,o,w,_,_,_,_,_,_,e
n,a,s,t,y,_,_,_,_,_,_,_,d
n,a,t,i,o,n,_,_,_,_,_,_,n
n,a,t,i,o,n,a,l,i,t,y,_,n
n,a,t,i,v,e,_,_,_,_,_,_,n
n,a,t,i,v,e,_,s,p,e,a,k,h
n,a,t,i,v,e,_,t,o,n,g,u,l
n,a,t,u,r,a,l,_,_,_,_,_,n
n,a,t,u,r,e,_,_,_,_,_,_,n
n,a,u,s,e,a,_,_,_,_,_,_,n
n,a,v,y,_,_,_,_,_,_,_,_,a
n,e,a,r,_,_,_,_,_,_,_,_,c
n,e,a,r,l,y,_,_,_,_,_,_,c
n,e,c,e,s,s,a,r,y,_,_,_,n
n,e,c,k,_,_,_,_,_,_,_,_,c
n,e,c,k,l,a,c,e,_,_,_,_,c
n,e,e,d,_,_,_,_,_,_,_,_,n
n,e,e,d,_,_,_,_,_,_,_,_,n
n,e,e,d,l,e,_,_,_,_,_,_,a
n,e,g,a,t,i,v,e,_,_,_,_,n
n,e,g,l,e,c,t,e,d,_,_,_,a
n,e,i,g,h,b,o,r,_,_,_,_,v
n,e,i,g,h,b,o,r,h,o,o,d,b
n,e,i,t,h,e,r,_,_,_,_,_,t
n,e,i,t,h,e,r,_,_,_,_,_,n
n,e,p,h,e,w,_,_,_,_,_,_,s
n,e,r,v,e,_,_,_,_,_,_,_,n
n,e,r,v,o,u,s,_,_,_,_,_,n
n,e,s,t,_,_,_,_,_,_,_,_,n
n,e,t,_,_,_,_,_,_,_,_,_,u
n,e,t,_,w,e,i,g,h,t,_,_,p
n,e,t,w,o,r,k,_,_,_,_,_,r
n,e,v,e,r,_,_,_,_,_,_,_,n
n,e,w,_,_,_,_,_,_,_,_,_,n
n,e,w,_,y,e,a,r,_,_,_,_,a
n,e,w,_,y,o,r,k,_,_,_,_,n
n,e,w,s,_,_,_,_,_,_,_,_,n
n,e,w,s,p,a,p,e,r,_,_,_,p
n,e,x,t,_,_,_,_,_,_,_,_,p
n,e,x,t,_,d,o,o,r,_,_,_,j
n,e,x,t,_,t,o,_,_,_,_,_,d
n,i,c,e,_,_,_,_,_,_,_,_,s
n,i,c,e,_,_,_,_,_,_,_,_,a
n,i,c,e,_,_,_,_,_,_,_,_,b
n,i,c,e,_,_,_,_,_,_,_,_,b
n,i,c,k,n,a,m,e,_,_,_,_,a
n,i,e,c,e,_,_,_,_,_,_,_,s
n,i,g,h,t,_,_,_,_,_,_,_,n
n,i,g,h,t,_,c,l,u,b,_,_,c
n,i,g,h,t,_,s,h,i,f,t,_,t
n,i,g,h,t,m,a,r,e,_,_,_,p
n,i,n,e,_,_,_,_,_,_,_,_,n
n,i,n,e,t,e,e,n,_,_,_,_,d
n,i,n,e,t,e,e,n,t,h,_,_,d
n,i,n,e,t,i,e,t,h,_,_,_,n
n,i,n,e,t,y,_,_,_,_,_,_,n
n,i,n,t,h,_,_,_,_,_,_,_,n
n,i,p,p,l,e,_,_,_,_,_,_,p
n,o,_,_,_,_,_,_,_,_,_,_,n
n,o,_,l,o,n,g,e,r,_,_,_,m
n,o,b,o,d,y,_,_,_,_,_,_,n
n,o,i,s,e,_,_,_,_,_,_,_,r
n,o,i,s,y,_,_,_,_,_,_,_,r
n,o,n,e,_,_,_,_,_,_,_,_,n
n,o,n,s,e,n,s,e,_,_,_,_,d
n,o,n,s,m,o,k,e,r,_,_,_,n
n,o,n,s,m,o,k,i,n,g,_,_,n
n,o,n,s,t,o,p,_,_,_,_,_,d
n,o,o,d,l,e,s,_,_,_,_,_,t
n,o,o,n,_,_,_,_,_,_,_,_,m
n,o,r,_,_,_,_,_,_,_,_,_,n
n,o,r,m,a,l,_,_,_,_,_,_,n
n,o,r,m,a,l,l,y,_,_,_,_,n
n,o,r,t,h,_,_,_,_,_,_,_,n
n,o,s,e,_,_,_,_,_,_,_,_,n
n,o,s,y,_,_,_,_,_,_,_,_,e
n,o,t,_,_,_,_,_,_,_,_,_,n
n,o,t,_,e,v,e,n,_,_,_,_,n
n,o,t,e,_,_,_,_,_,_,_,_,n
n,o,t,e,b,o,o,k,_,_,_,_,c
n,o,t,e,b,o,o,k,_,_,_,_,c
n,o,t,h,i,n,g,_,_,_,_,_,n
n,o,t,h,i,n,g,_,e,l,s,e,n
n,o,t,i,c,e,_,_,_,_,_,_,a
n,o,t,i,c,e,_,_,_,_,_,_,n
n,o,u,n,_,_,_,_,_,_,_,_,n
n,o,v,e,l,_,_,_,_,_,_,_,n
n,o,v,e,m,b,e,r,_,_,_,_,n
n,o,w,_,_,_,_,_,_,_,_,_,a
n,o,w,a,d,a,y,s,_,_,_,_,h
n,u,c,l,e,a,r,_,w,e,a,p,a
n,u,m,b,e,r,_,_,_,_,_,_,n
n,u,r,s,e,_,_,_,_,_,_,_,e
n,u,t,_,_,_,_,_,_,_,_,_,n
n,u,t,s,_,_,_,_,_,_,_,_,c
n,u,t,s,_,_,_,_,_,_,_,_,f
o,_,_,_,_,_,_,_,_,_,_,_,v
o,a,s,i,s,_,_,_,_,_,_,_,o
o,b,e,d,i,e,n,t,_,_,_,_,o
o,b,e,s,e,_,_,_,_,_,_,_,o
o,b,e,y,_,_,_,_,_,_,_,_,h
o,b,j,e,c,t,_,_,_,_,_,_,o
o,b,j,e,c,t,_,_,_,_,_,_,o
o,b,l,i,g,e,_,_,_,_,_,_,o
o,b,s,c,u,r,e,_,_,_,_,_,o
o,b,s,e,r,v,e,_,_,_,_,_,o
o,b,s,e,s,s,e,d,_,_,_,_,e
o,b,s,t,a,c,l,e,_,_,_,_,o
o,b,t,a,i,n,_,_,_,_,_,_,o
o,b,v,i,o,u,s,_,_,_,_,_,o
o,c,c,u,p,a,t,i,o,n,_,_,p
o,c,c,u,r,_,_,_,_,_,_,_,o
o,c,e,a,n,_,_,_,_,_,_,_,o
o,c,t,o,b,e,r,_,_,_,_,_,o
o,c,t,o,p,u,s,_,_,_,_,_,p
o,d,d,_,_,_,_,_,_,_,_,_,r
o,d,o,r,_,_,_,_,_,_,_,_,o
o,f,_,_,_,_,_,_,_,_,_,_,d
o,f,_,c,o,u,r,s,e,_,_,_,c
o,f,f,_,s,e,a,s,o,n,_,_,t
o,f,f,e,r,_,_,_,_,_,_,_,o
o,f,f,i,c,e,_,_,_,_,_,_,o
o,f,f,i,c,e,_,b,u,i,l,d,e
o,f,f,i,c,i,a,l,_,_,_,_,o
o,f,f,s,p,r,i,n,g,_,_,_,v
o,f,t,e,n,_,_,_,_,_,_,_,a
o,i,l,_,_,_,_,_,_,_,_,_,a
o,i,n,t,m,e,n,t,_,_,_,_,p
o,l,d,_,_,_,_,_,_,_,_,_,v
o,l,d,_,m,a,n,_,_,_,_,_,a
o,l,d,_,w,o,m,a,n,_,_,_,a
o,l,i,v,e,_,_,_,_,_,_,_,a
o,l,i,v,e,_,o,i,l,_,_,_,a
o,m,e,l,e,t,_,_,_,_,_,_,t
o,n,_,_,_,_,_,_,_,_,_,_,e
o,n,_,f,o,o,t,_,_,_,_,_,a
o,n,_,p,u,r,p,o,s,e,_,_,a
o,n,_,t,h,e,_,c,o,n,t,r,a
o,n,c,e,_,_,_,_,_,_,_,_,u
o,n,c,e,_,_,_,_,_,_,_,_,e
o,n,e,_,_,_,_,_,_,_,_,_,u
o,n,i,o,n,_,_,_,_,_,_,_,c
o,n,l,i,n,e,_,_,_,_,_,_,e
o,n,l,y,_,_,_,_,_,_,_,_,s
o,p,e,n,_,_,_,_,_,_,_,_,a
o,p,e,n,_,_,_,_,_,_,_,_,a
o,p,e,r,a,t,i,o,n,_,_,_,o
o,p,e,r,a,t,o,r,_,_,_,_,t
o,p,i,n,i,o,n,_,_,_,_,_,o
o,p,p,o,r,t,u,n,i,t,y,_,o
o,p,p,o,s,e,_,_,_,_,_,_,o
o,p,p,o,s,e,d,_,t,o,_,_,e
o,p,p,o,s,i,t,e,_,_,_,_,c
o,p,p,o,s,i,t,e,_,_,_,_,e
o,p,t,i,m,i,s,t,i,c,_,_,o
o,p,t,i,o,n,_,_,_,_,_,_,o
o,p,t,i,o,n,a,l,_,_,_,_,o
o,r,_,_,_,_,_,_,_,_,_,_,o
o,r,a,n,g,e,_,_,_,_,_,_,a
o,r,a,n,g,e,_,j,u,i,c,e,j
o,r,c,h,i,d,_,_,_,_,_,_,o
o,r,d,e,r,_,_,_,_,_,_,_,o
o,r,g,a,n,i,z,a,t,i,o,n,o
o,r,g,a,n,i,z,e,_,_,_,_,o
o,r,g,a,s,m,_,_,_,_,_,_,o
o,r,i,g,i,n,_,_,_,_,_,_,o
o,r,i,g,i,n,a,l,_,_,_,_,o
o,r,p,h,a,n,_,_,_,_,_,_,h
o,t,h,e,r,_,_,_,_,_,_,_,o
o,t,h,e,r,w,i,s,e,_,_,_,s
o,u,r,_,_,_,_,_,_,_,_,_,n
o,u,t,_,_,_,_,_,_,_,_,_,f
o,u,t,d,o,o,r,_,_,_,_,_,a
o,u,t,d,o,o,r,_,m,a,r,k,m
o,u,t,p,u,t,_,_,_,_,_,_,s
o,u,t,s,i,d,e,_,_,_,_,_,f
o,v,e,n,_,_,_,_,_,_,_,_,h
o,v,e,r,_,_,_,_,_,_,_,_,e
o,v,e,r,_,t,h,e,r,e,_,_,a
o,v,e,r,a,l,l,s,_,_,_,_,o
o,v,e,r,c,o,a,t,_,_,_,_,s
o,v,e,r,c,o,m,e,_,_,_,_,s
o,v,e,r,l,o,o,k,_,_,_,_,p
o,v,e,r,s,e,a,s,_,_,_,_,e
o,v,e,r,s,t,a,t,e,_,_,_,e
o,v,e,r,t,h,r,o,w,_,_,_,d
o,w,e,_,_,_,_,_,_,_,_,_,d
o,w,l,_,_,_,_,_,_,_,_,_,b
o,w,n,_,_,_,_,_,_,_,_,_,p
o,w,n,e,r,_,_,_,_,_,_,_,p
o,x,_,_,_,_,_,_,_,_,_,_,b
o,x,y,g,e,n,_,_,_,_,_,_,o
o,y,s,t,e,r,_,_,_,_,_,_,o
p,a,c,i,f,i,e,r,_,_,_,_,c
p,a,c,k,_,_,_,_,_,_,_,_,h
p,a,c,k,a,g,e,_,_,_,_,_,p
p,a,c,k,a,g,e,_,t,o,u,r,v
p,a,d,l,o,c,k,_,_,_,_,_,c
p,a,g,a,n,_,_,_,_,_,_,_,p
p,a,g,e,_,_,_,_,_,_,_,_,p
p,a,i,d,_,_,_,_,_,_,_,_,p
p,a,i,n,_,_,_,_,_,_,_,_,d
p,a,i,n,f,u,l,_,_,_,_,_,d
p,a,i,n,t,_,_,_,_,_,_,_,p
p,a,i,n,t,_,_,_,_,_,_,_,p
p,a,i,n,t,e,r,_,_,_,_,_,p
p,a,i,n,t,i,n,g,_,_,_,_,p
p,a,i,r,_,_,_,_,_,_,_,_,p
p,a,j,a,m,a,s,_,_,_,_,_,p
p,a,l,a,c,e,_,_,_,_,_,_,p
p,a,l,e,_,_,_,_,_,_,_,_,p
p,a,l,m,_,_,_,_,_,_,_,_,p
p,a,n,_,_,_,_,_,_,_,_,_,c
p,a,n,t,i,e,s,_,_,_,_,_,p
p,a,n,t,i,e,s,_,_,_,_,_,c
p,a,n,t,s,_,_,_,_,_,_,_,p
p,a,n,t,y,h,o,s,e,_,_,_,p
p,a,p,a,y,a,_,_,_,_,_,_,p
p,a,p,e,r,_,_,_,_,_,_,_,p
p,a,p,e,r,_,s,t,o,r,e,_,p
p,a,r,a,c,h,u,t,e,_,_,_,p
p,a,r,a,d,i,s,e,_,_,_,_,p
p,a,r,a,l,l,e,l,_,_,_,_,p
p,a,r,a,m,e,d,i,c,_,_,_,p
p,a,r,a,n,o,i,d,_,_,_,_,p
p,a,r,a,s,o,l,_,_,_,_,_,s
p,a,r,d,o,n,_,_,_,_,_,_,p
p,a,r,d,o,n,_,m,e,_,_,_,p
p,a,r,e,n,t,s,_,_,_,_,_,p
p,a,r,k,_,_,_,_,_,_,_,_,a
p,a,r,k,i,n,g,_,l,o,t,_,a
p,a,r,r,o,t,_,_,_,_,_,_,l
p,a,r,s,l,e,y,_,_,_,_,_,p
p,a,r,t,_,_,_,_,_,_,_,_,p
p,a,r,t,i,c,i,p,a,t,e,_,p
p,a,r,t,i,c,l,e,_,_,_,_,p
p,a,r,t,n,e,r,_,_,_,_,_,s
p,a,r,t,y,_,_,_,_,_,_,_,f
p,a,r,t,y,_,_,_,_,_,_,_,h
p,a,s,s,_,_,_,_,_,_,_,_,p
p,a,s,s,_,_,_,_,_,_,_,_,a
p,a,s,s,e,n,g,e,r,s,_,_,p
p,a,s,s,i,o,n,_,_,_,_,_,p
p,a,s,s,p,o,r,t,_,_,_,_,p
p,a,s,s,w,o,r,d,_,_,_,_,c
p,a,s,t,_,_,_,_,_,_,_,_,p
p,a,s,t,_,_,_,_,_,_,_,_,p
p,a,s,t,a,_,_,_,_,_,_,_,p
p,a,s,t,i,m,e,_,_,_,_,_,p
p,a,s,t,r,y,_,s,h,o,p,_,p
p,a,t,h,_,_,_,_,_,_,_,_,c
p,a,t,i,e,n,t,_,_,_,_,_,p
p,a,t,r,o,l,_,_,_,_,_,_,p
p,a,y,_,_,_,_,_,_,_,_,_,s
p,a,y,_,_,_,_,_,_,_,_,_,p
p,a,y,_,b,a,c,k,_,_,_,_,d
p,a,y,_,c,h,e,c,k,_,_,_,c
p,a,y,m,e,n,t,_,_,_,_,_,p
p,e,a,c,e,_,_,_,_,_,_,_,p
p,e,a,c,h,_,_,_,_,_,_,_,m
p,e,a,n,u,t,_,_,_,_,_,_,c
p,e,a,r,_,_,_,_,_,_,_,_,p
p,e,a,s,_,_,_,_,_,_,_,_,g
p,e,d,a,l,_,_,_,_,_,_,_,p
p,e,e,l,_,_,_,_,_,_,_,_,p
p,e,n,_,_,_,_,_,_,_,_,_,p
p,e,n,_,p,a,l,_,_,_,_,_,a
p,e,n,c,i,l,_,_,_,_,_,_,l
p,e,n,i,n,s,u,l,a,_,_,_,p
p,e,n,i,s,_,_,_,_,_,_,_,p
p,e,n,n,i,l,e,s,s,_,_,_,s
p,e,n,n,y,_,_,_,_,_,_,_,c
p,e,o,p,l,e,_,_,_,_,_,_,g
